function,category,original_line,current_line,variants
function_41a1c0,原版即为简单返回／空函数,40048,42052,1
function_41a1d0,保留原反编译函数体,40054,42058,1
function_41a310,保留原反编译函数体,40108,42112,1
function_41a350,已修改／替换的非空实现,40121,42125,1
function_41a3f0,已修改／替换的非空实现,40143,42147,1
function_41a420,保留原反编译函数体,40157,42161,1
function_41a480,保留原反编译函数体,40175,42179,1
function_41a4d0,保留原反编译函数体,40190,42194,1
function_41a680,保留原反编译函数体,40261,42265,1
function_41a77e,保留原反编译函数体,40330,42334,1
function_41a7bd,保留原反编译函数体,40348,42352,1
function_41a820,保留原反编译函数体,40374,42378,1
function_41a850,保留原反编译函数体,40385,42389,1
function_41a890,保留原反编译函数体,40397,42401,1
function_41a910,保留原反编译函数体,40419,42423,1
function_41a950,已修改／替换的非空实现,40440,42444,1
function_41db20,保留原反编译函数体,40547,42555,42
function_41abc0,保留原反编译函数体,40568,42576,1
function_41ad10,保留原反编译函数体,40646,42654,1
function_41ae60,保留原反编译函数体,40724,42732,1
function_41af90,保留原反编译函数体,40770,42778,1
function_41b0c0,保留原反编译函数体,40814,42822,1
function_41b220,保留原反编译函数体,40886,42894,1
function_41b380,保留原反编译函数体,40958,42966,1
function_41b460,已修改／替换的非空实现,40991,42999,1
function_41b550,保留原反编译函数体,41023,43032,1
function_41b640,保留原反编译函数体,41052,43061,1
function_41b790,保留原反编译函数体,41130,43139,1
function_41b7c0,保留原反编译函数体,41143,43152,1
function_41d520,保留原反编译函数体,41506,43515,15
function_41bc30,保留原反编译函数体,41760,43769,1
function_41c7b0,已修改／替换的非空实现,43628,45637,1
function_41c870,保留原反编译函数体,43677,45686,1
function_41d570,保留原反编译函数体,45751,47760,1
function_41d5c0,已修改／替换的非空实现,45788,47797,1
function_41d610,保留原反编译函数体,45804,47813,1
function_41d630,保留原反编译函数体,45812,47821,1
function_41d770,保留原反编译函数体,45921,47930,1
function_41d9b0,保留原反编译函数体,46170,48179,1
function_41da60,保留原反编译函数体,46187,48196,1
function_41dbc0,保留原反编译函数体,46338,48347,1
function_41dc80,已修改／替换的非空实现,46351,48360,1
function_41de70,已修改／替换的非空实现,46475,48484,1
function_41df30,原版即为简单返回／空函数,46542,48551,1
function_41df40,原版即为简单返回／空函数,46550,48559,1
function_41df50,原版即为简单返回／空函数,46558,48567,1
function_41df60,原版即为简单返回／空函数,46564,48573,1
function_41df70,已修改／替换的非空实现,46570,48579,3
function_41e0c0,已修改／替换的非空实现,46708,48717,1
function_41e190,保留原反编译函数体,46735,48744,1
function_41e1e0,保留原反编译函数体,46755,48764,1
function_41e200,保留原反编译函数体,46772,48781,1
function_41e260,保留原反编译函数体,46791,48800,1
function_48ce00,原版即为简单返回／空函数,46794,48803,15
function_41e2c0,保留原反编译函数体,46805,48814,1
function_41e320,保留原反编译函数体,46820,48829,1
function_41e390,已修改／替换的非空实现,46838,48847,1
function_41e790,已修改／替换的非空实现,47036,49045,1
function_41ea50,保留原反编译函数体,47087,49096,1
function_41eca0,保留原反编译函数体,47275,49284,1
function_41eed0,保留原反编译函数体,47373,49382,1
function_41ef20,保留原反编译函数体,47398,49407,1
function_41ef50,保留原反编译函数体,47414,49423,1
function_41efb0,已修改／替换的非空实现,47477,49486,1
function_41eff0,保留原反编译函数体,47493,49515,2
function_41f580,保留原反编译函数体,47636,49658,1
function_41f800,保留原反编译函数体,47765,49787,1
function_41f990,保留原反编译函数体,47908,49930,1
function_41fbd0,保留原反编译函数体,48183,50205,1
function_41fe90,原版即为简单返回／空函数,48313,50335,1
function_41fea0,已修改／替换的非空实现,48319,50341,1
function_41fef0,原版即为简单返回／空函数,48336,50358,1
function_41ff00,原版即为简单返回／空函数,48342,50364,1
function_41ff10,保留原反编译函数体,48348,50370,1
function_41ffe0,保留原反编译函数体,48371,50393,1
function_4200e0,保留原反编译函数体,48398,50420,1
function_4204f0,保留原反编译函数体,48769,50791,1
function_420530,保留原反编译函数体,48787,50809,1
function_4205b0,保留原反编译函数体,48817,50839,1
function_4206d0,保留原反编译函数体,48876,50898,1
function_420740,保留原反编译函数体,48908,50930,1
function_4207c0,保留原反编译函数体,48924,50946,1
function_4207e0,原版即为简单返回／空函数,48932,50954,1
function_4207f0,保留原反编译函数体,48940,50962,1
function_420830,保留原反编译函数体,48960,50982,1
function_420900,保留原反编译函数体,49004,51026,1
function_420980,保留原反编译函数体,49039,51061,1
function_4209b0,保留原反编译函数体,49053,51075,1
function_420a10,保留原反编译函数体,49081,51103,1
function_420a30,保留原反编译函数体,49092,51114,1
function_420a80,保留原反编译函数体,49117,51139,1
function_420a90,保留原反编译函数体,49126,51148,1
function_420b20,保留原反编译函数体,49150,51172,1
function_420b90,保留原反编译函数体,49172,51194,1
function_420dc0,保留原反编译函数体,49321,51343,1
function_420e40,保留原反编译函数体,49332,51354,1
function_420ec0,保留原反编译函数体,49343,51365,1
function_420f40,保留原反编译函数体,49354,51376,1
function_420fc0,保留原反编译函数体,49365,51387,1
function_4211d0,保留原反编译函数体,49638,51660,1
function_4213d0,保留原反编译函数体,49791,51813,1
function_421440,保留原反编译函数体,49800,51822,1
function_421495,原版即为简单返回／空函数,49819,51841,1
function_4214a0,保留原反编译函数体,49825,51847,1
function_4215af,保留原反编译函数体,49887,51909,1
function_4216a0,保留原反编译函数体,50048,52070,1
function_421860,已修改／替换的非空实现,50084,52106,1
function_421dc0,保留原反编译函数体,50478,52500,1
function_421e40,保留原反编译函数体,50529,52551,1
function_4220c0,保留原反编译函数体,50718,52740,1
function_422130,保留原反编译函数体,50807,52829,1
function_422190,已修改／替换的非空实现,50892,52914,1
function_422410,保留原反编译函数体,51231,53253,1
function_4224b0,保留原反编译函数体,51290,53312,1
function_422500,保留原反编译函数体,51324,53346,1
function_422550,保留原反编译函数体,51343,53365,1
function_422690,保留原反编译函数体,51389,53411,1
function_4227d0,保留原反编译函数体,51435,53457,1
function_422910,保留原反编译函数体,51481,53503,1
function_422a60,保留原反编译函数体,51527,53549,1
function_422b40,保留原反编译函数体,51547,53569,1
function_422c20,保留原反编译函数体,51567,53589,1
function_422d00,保留原反编译函数体,51587,53609,1
function_422de0,保留原反编译函数体,51607,53629,1
function_422ec0,保留原反编译函数体,51627,53649,1
function_422fc0,保留原反编译函数体,51647,53669,1
function_4230a0,保留原反编译函数体,51681,53703,1
function_4231e0,保留原反编译函数体,51790,53812,1
function_423350,保留原反编译函数体,51935,53957,1
function_423430,保留原反编译函数体,52010,54032,1
function_423560,保留原反编译函数体,52092,54114,1
function_423620,保留原反编译函数体,52132,54154,1
function_423640,已修改／替换的非空实现,52142,54164,1
function_4236d4,原版即为简单返回／空函数,52163,54185,1
function_4236dc,保留原反编译函数体,52169,54191,1
function_423700,保留原反编译函数体,52179,54201,1
function_423757,保留原反编译函数体,52190,54212,1
function_42376a,保留原反编译函数体,52199,54221,1
function_423790,保留原反编译函数体,52209,54231,1
function_4237b0,保留原反编译函数体,52216,54238,1
function_423990,保留原反编译函数体,52478,54500,1
function_423be0,保留原反编译函数体,52748,54770,1
function_423cf0,保留原反编译函数体,52796,54818,1
function_423d60,保留原反编译函数体,52813,54835,1
function_423dd0,保留原反编译函数体,52829,54851,1
function_423e70,保留原反编译函数体,52846,54868,1
function_423f00,保留原反编译函数体,52867,54889,1
function_423f50,保留原反编译函数体,52881,54903,1
function_423f90,原版即为简单返回／空函数,52889,54911,1
function_423fd0,保留原反编译函数体,52895,54917,1
function_424060,保留原反编译函数体,52916,54938,1
function_4240f0,保留原反编译函数体,52937,54959,1
function_424180,保留原反编译函数体,52958,54980,1
function_4241f9,保留原反编译函数体,52979,55001,1
function_424280,保留原反编译函数体,52996,55018,1
function_424320,保留原反编译函数体,53015,55037,1
function_424350,保留原反编译函数体,53047,55069,1
function_424430,保留原反编译函数体,53076,55098,1
function_4247f0,保留原反编译函数体,53085,55107,2
function_424f60,保留原反编译函数体,53103,55125,2
function_424640,保留原反编译函数体,53138,55160,1
function_4248e0,保留原反编译函数体,53145,55167,2
function_424720,保留原反编译函数体,53158,55180,1
function_4249d0,保留原反编译函数体,53301,55323,1
function_424bb0,保留原反编译函数体,53383,55405,1
function_424d60,保留原反编译函数体,53454,55476,1
function_424da0,保留原反编译函数体,53474,55496,1
function_425030,保留原反编译函数体,53631,55653,1
function_4250e0,保留原反编译函数体,53663,55685,1
function_4252d0,原版即为简单返回／空函数,53734,55756,1
function_4252e0,保留原反编译函数体,53740,55762,1
function_4252f0,原版即为简单返回／空函数,53747,55769,1
function_425300,保留原反编译函数体,53755,55777,1
function_425320,保留原反编译函数体,53770,55792,1
function_425350,已修改／替换的非空实现,53789,55811,1
function_4253d0,保留原反编译函数体,53801,55823,1
function_425420,保留原反编译函数体,53827,55849,1
function_425510,保留原反编译函数体,53915,55937,1
function_4255e0,保留原反编译函数体,53988,56010,1
function_4258a0,原版即为简单返回／空函数,54118,56140,1
function_4258b0,已修改／替换的非空实现,54124,56146,1
function_425900,原版即为简单返回／空函数,54141,56163,1
function_425910,保留原反编译函数体,54147,56169,1
function_4259e0,保留原反编译函数体,54176,56198,1
function_425ae0,保留原反编译函数体,54201,56223,1
function_425ef0,保留原反编译函数体,54572,56594,1
function_426090,保留原反编译函数体,54608,56630,2
function_425fd0,保留原反编译函数体,54617,56639,1
function_426030,保留原反编译函数体,54667,56689,1
function_426060,保留原反编译函数体,54679,56701,1
