function,category,original_line,current_line,variants
function_4d0c90,原版即为简单返回／空函数,231703,224781,1
function_4d0c9b,原版即为简单返回／空函数,231709,224787,1
function_4d0ca3,原版即为简单返回／空函数,231715,224793,1
function_4d0ce0,原版即为简单返回／空函数,231721,224799,1
function_4d0d30,原版即为简单返回／空函数,231727,224805,1
function_4d0d60,原版即为简单返回／空函数,231733,224811,1
function_4d0d90,原版即为简单返回／空函数,231739,224817,1
function_4d0d98,原版即为简单返回／空函数,231745,224823,1
function_4d0da0,原版即为简单返回／空函数,231751,224829,1
function_4d0dd0,原版即为简单返回／空函数,231757,224835,1
function_4d0dd8,原版即为简单返回／空函数,231763,224841,1
function_4d0de0,原版即为简单返回／空函数,231769,224847,1
function_4d0e10,原版即为简单返回／空函数,231775,224853,1
function_4d0e18,原版即为简单返回／空函数,231781,224859,1
function_4d0e50,原版即为简单返回／空函数,231787,224865,1
function_4d0e58,保留原反编译函数体,231793,224871,1
function_4d0e80,原版即为简单返回／空函数,231801,224879,1
function_4d0e88,保留原反编译函数体,231807,224885,1
function_4d0eb0,原版即为简单返回／空函数,231815,224893,1
function_4d0eb8,保留原反编译函数体,231821,224899,1
function_4d0ee0,原版即为简单返回／空函数,231829,224907,1
function_4d0f10,原版即为简单返回／空函数,231835,224913,1
function_4d0f40,原版即为简单返回／空函数,231841,224919,1
function_4d0f70,原版即为简单返回／空函数,231847,224925,1
function_4d0fa0,原版即为简单返回／空函数,231853,224931,1
function_4d0fd0,原版即为简单返回／空函数,231859,224937,1
function_4d1000,原版即为简单返回／空函数,231865,224943,1
function_4d100b,保留原反编译函数体,231871,224949,1
function_4d1040,原版即为简单返回／空函数,231879,224957,1
function_4d104b,保留原反编译函数体,231885,224963,1
function_4d1080,原版即为简单返回／空函数,231893,224971,1
function_4d108b,保留原反编译函数体,231899,224977,1
function_4d10c0,原版即为简单返回／空函数,231907,224985,1
function_4d10f0,原版即为简单返回／空函数,231913,224991,1
function_4d1120,原版即为简单返回／空函数,231919,224997,1
function_4d1150,原版即为简单返回／空函数,231925,225003,1
function_4d1158,保留原反编译函数体,231931,225009,1
function_4d1180,原版即为简单返回／空函数,231939,225017,1
function_4d1188,原版即为简单返回／空函数,231945,225023,1
function_4d11c0,原版即为简单返回／空函数,231951,225029,1
function_4d11f0,原版即为简单返回／空函数,231957,225035,1
function_4d11f8,保留原反编译函数体,231963,225041,1
function_4d1220,保留原反编译函数体,231971,225049,1
function_4d122b,保留原反编译函数体,231978,225056,1
function_4d1280,已修改／替换的非空实现,231993,225071,1
function_4d1288,原版即为简单返回／空函数,232000,225078,1
function_4d1290,原版即为简单返回／空函数,232006,225084,1
function_4d12e0,原版即为简单返回／空函数,232012,225090,1
function_4d1310,原版即为简单返回／空函数,232018,225096,1
function_4d1318,原版即为简单返回／空函数,232024,225102,1
function_4d1329,保留原反编译函数体,232030,225108,1
function_4d1333,原版即为简单返回／空函数,232037,225115,1
function_4d13a0,原版即为简单返回／空函数,232043,225121,1
function_4d13ab,原版即为简单返回／空函数,232049,225127,1
function_4d13b3,原版即为简单返回／空函数,232055,225133,1
function_4d13be,原版即为简单返回／空函数,232061,225139,1
function_4d13c9,原版即为简单返回／空函数,232067,225145,1
function_4d13f0,原版即为简单返回／空函数,232073,225151,1
function_4d13f8,原版即为简单返回／空函数,232079,225157,1
function_4d1420,原版即为简单返回／空函数,232085,225163,1
function_4d1470,原版即为简单返回／空函数,232091,225169,1
function_4d147b,原版即为简单返回／空函数,232097,225175,1
function_4d1492,保留原反编译函数体,232103,225181,1
function_4d14c0,原版即为简单返回／空函数,232111,225189,1
function_4d14cb,原版即为简单返回／空函数,232117,225195,1
function_4d14d6,原版即为简单返回／空函数,232123,225201,1
function_4d14e1,保留原反编译函数体,232129,225207,1
function_4d14f0,原版即为简单返回／空函数,232136,225214,1
function_4d1520,保留原反编译函数体,232142,225220,1
function_4d152e,原版即为简单返回／空函数,232149,225227,1
function_4d1536,原版即为简单返回／空函数,232155,225233,1
function_4d153e,原版即为简单返回／空函数,232161,225239,1
function_4d1590,保留原反编译函数体,232167,225245,1
function_4d159e,原版即为简单返回／空函数,232174,225252,1
function_4d15a6,原版即为简单返回／空函数,232180,225258,1
function_4d15ae,原版即为简单返回／空函数,232186,225264,1
function_4d15b6,原版即为简单返回／空函数,232192,225270,1
function_4d15be,原版即为简单返回／空函数,232198,225276,1
function_4d15f0,原版即为简单返回／空函数,232204,225282,1
function_4d15fb,原版即为简单返回／空函数,232210,225288,1
function_4d1609,原版即为简单返回／空函数,232216,225294,1
function_4d1617,原版即为简单返回／空函数,232222,225300,1
function_4d1640,保留原反编译函数体,232228,225306,1
function_4d164e,原版即为简单返回／空函数,232235,225313,1
function_4d1656,原版即为简单返回／空函数,232241,225319,1
function_4d165e,原版即为简单返回／空函数,232247,225325,1
function_4d1690,原版即为简单返回／空函数,232253,225331,1
function_4d169b,原版即为简单返回／空函数,232259,225337,1
function_4d16a6,原版即为简单返回／空函数,232265,225343,1
function_4d16b1,原版即为简单返回／空函数,232271,225349,1
function_4d16bf,原版即为简单返回／空函数,232277,225355,1
function_4d1710,原版即为简单返回／空函数,232283,225361,1
function_4d1740,原版即为简单返回／空函数,232289,225367,1
function_4d174b,原版即为简单返回／空函数,232295,225373,1
function_4d1756,原版即为简单返回／空函数,232301,225379,1
function_4d1764,原版即为简单返回／空函数,232307,225385,1
function_4d1772,原版即为简单返回／空函数,232313,225391,1
function_4d1780,原版即为简单返回／空函数,232319,225397,1
function_4d178d,原版即为简单返回／空函数,232325,225403,1
function_4d17c0,原版即为简单返回／空函数,232331,225409,1
function_4d17c8,原版即为简单返回／空函数,232337,225415,1
function_4d17d0,原版即为简单返回／空函数,232343,225421,1
function_4d17d8,原版即为简单返回／空函数,232349,225427,1
function_4d17e0,原版即为简单返回／空函数,232355,225433,1
function_4d1810,原版即为简单返回／空函数,232361,225439,1
function_4d1840,原版即为简单返回／空函数,232367,225445,1
function_4d1870,原版即为简单返回／空函数,232373,225451,1
function_4d1878,保留原反编译函数体,232379,225457,1
function_4d18a0,保留原反编译函数体,232387,225465,1
function_4d18d0,原版即为简单返回／空函数,232394,225472,1
function_4d1930,保留原反编译函数体,232400,225478,1
function_4d1970,原版即为简单返回／空函数,232415,225493,1
function_4d19a0,原版即为简单返回／空函数,232421,225499,1
function_4d19a8,原版即为简单返回／空函数,232427,225505,1
function_4d19e0,原版即为简单返回／空函数,232433,225511,1
function_4d19e8,已修改／替换的非空实现,232439,225517,1
function_4d19f0,保留原反编译函数体,232446,225524,1
function_4d19fb,原版即为简单返回／空函数,232453,225531,1
function_4d1a03,原版即为简单返回／空函数,232459,225537,1
function_4d1a0b,保留原反编译函数体,232465,225543,1
function_4d1a16,原版即为简单返回／空函数,232472,225550,1
function_4d1a1e,保留原反编译函数体,232478,225556,1
function_4d1a40,原版即为简单返回／空函数,232485,225563,1
function_4d1a48,已修改／替换的非空实现,232491,225569,1
function_4d1a50,保留原反编译函数体,232498,225576,1
function_4d1a5b,原版即为简单返回／空函数,232505,225583,1
function_4d1a63,原版即为简单返回／空函数,232511,225589,1
function_4d1a6b,原版即为简单返回／空函数,232517,225595,1
function_4d1a73,保留原反编译函数体,232523,225601,1
function_4d1a90,已修改／替换的非空实现,232530,225608,1
function_4d1ac0,原版即为简单返回／空函数,232537,225615,1
function_4d1af0,保留原反编译函数体,232543,225621,1
function_4d1b20,原版即为简单返回／空函数,232550,225628,1
function_4d1b50,保留原反编译函数体,232556,225634,1
function_4d1b80,保留原反编译函数体,232563,225641,1
function_4d1bb0,原版即为简单返回／空函数,232570,225648,1
function_4d1c00,保留原反编译函数体,232576,225654,1
function_4d1c30,原版即为简单返回／空函数,232583,225661,1
function_4d1c38,原版即为简单返回／空函数,232589,225667,1
function_4d1c40,原版即为简单返回／空函数,232595,225673,1
function_4d1c48,保留原反编译函数体,232601,225679,1
function_4d1c70,原版即为简单返回／空函数,232609,225687,1
function_4d1c78,原版即为简单返回／空函数,232615,225693,1
function_4d1c80,原版即为简单返回／空函数,232621,225699,1
function_4d1c88,原版即为简单返回／空函数,232627,225705,1
function_4d1c90,保留原反编译函数体,232633,225711,1
function_4d1cc0,原版即为简单返回／空函数,232641,225719,1
function_4d1d10,原版即为简单返回／空函数,232647,225725,1
function_4d1d60,原版即为简单返回／空函数,232653,225731,1
function_4d1d90,保留原反编译函数体,232659,225737,1
function_4d1dc0,原版即为简单返回／空函数,232666,225744,1
function_4d1dcb,保留原反编译函数体,232672,225750,1
function_4d1dd9,原版即为简单返回／空函数,232679,225757,1
function_4d1de1,原版即为简单返回／空函数,232685,225763,1
function_4d1e10,原版即为简单返回／空函数,232691,225769,1
function_4d1e21,原版即为简单返回／空函数,232697,225775,1
function_4d1e50,原版即为简单返回／空函数,232703,225781,1
function_4d1e58,保留原反编译函数体,232709,225787,1
function_4d1e80,原版即为简单返回／空函数,232717,225795,1
function_4d1eb0,原版即为简单返回／空函数,232723,225801,1
function_4d1eb8,原版即为简单返回／空函数,232729,225807,1
function_4d1ec0,保留原反编译函数体,232735,225813,1
function_4d1ee0,原版即为简单返回／空函数,232742,225820,1
function_4d1f10,保留原反编译函数体,232748,225826,1
function_4d1f40,保留原反编译函数体,232755,225833,1
function_4d1f4a,原版即为简单返回／空函数,232762,225840,1
function_4d1f52,保留原反编译函数体,232768,225846,1
function_4d1f5c,保留原反编译函数体,232775,225853,1
function_4d1f6a,原版即为简单返回／空函数,232782,225860,1
function_4d1f72,原版即为简单返回／空函数,232788,225866,1
function_4d1f7a,原版即为简单返回／空函数,232794,225872,1
function_4d1f82,原版即为简单返回／空函数,232800,225878,1
function_4d1f8a,原版即为简单返回／空函数,232806,225884,1
function_4d1f92,原版即为简单返回／空函数,232812,225890,1
function_4d1f9a,原版即为简单返回／空函数,232818,225896,1
function_4d1fa2,原版即为简单返回／空函数,232824,225902,1
