function,category,original_line,current_line,variants
function_41a010,保留原反编译函数体,40007,39348,1
function_41a1c0,原版即为简单返回／空函数,40048,39389,1
function_41a1d0,保留原反编译函数体,40054,39395,1
function_41a310,保留原反编译函数体,40108,39449,1
function_41a350,已修改／替换的非空实现,40121,39462,1
function_41a3f0,已修改／替换的非空实现,40143,39484,1
function_41a420,保留原反编译函数体,40157,39498,1
function_41a480,保留原反编译函数体,40175,39516,1
function_41a4d0,保留原反编译函数体,40190,39531,1
function_41a680,保留原反编译函数体,40261,39602,1
function_41a77e,保留原反编译函数体,40330,39671,1
function_41a7bd,保留原反编译函数体,40348,39689,1
function_41a820,保留原反编译函数体,40374,39715,1
function_41a850,保留原反编译函数体,40385,39726,1
function_41a890,保留原反编译函数体,40397,39738,1
function_41a910,保留原反编译函数体,40419,39760,1
function_41a950,已修改／替换的非空实现,40440,39781,1
function_41db20,保留原反编译函数体,40547,39892,42
function_41abc0,保留原反编译函数体,40568,39913,1
function_41ad10,保留原反编译函数体,40646,39991,1
function_41ae60,保留原反编译函数体,40724,40069,1
function_41af90,保留原反编译函数体,40770,40115,1
function_41b0c0,保留原反编译函数体,40814,40159,1
function_41b220,保留原反编译函数体,40886,40231,1
function_41b380,保留原反编译函数体,40958,40303,1
function_41b460,已修改／替换的非空实现,40991,40336,1
function_41b550,保留原反编译函数体,41023,40369,1
function_41b640,保留原反编译函数体,41052,40398,1
function_41b790,保留原反编译函数体,41130,40476,1
function_41b7c0,保留原反编译函数体,41143,40489,1
function_41d520,保留原反编译函数体,41506,40852,15
function_41bc30,保留原反编译函数体,41760,41106,1
function_41c7b0,已修改／替换的非空实现,43628,42974,1
function_41c870,保留原反编译函数体,43677,43023,1
function_41d570,保留原反编译函数体,45751,45097,1
function_41d5c0,已修改／替换的非空实现,45788,45134,1
function_41d610,保留原反编译函数体,45804,45150,1
function_41d630,保留原反编译函数体,45812,45158,1
function_41d770,保留原反编译函数体,45921,45267,1
function_41d9b0,保留原反编译函数体,46170,45516,1
function_41da60,保留原反编译函数体,46187,45533,1
function_41dbc0,保留原反编译函数体,46338,45684,1
function_41dc80,已修改／替换的非空实现,46351,45697,1
function_41de70,已修改／替换的非空实现,46475,45821,1
function_41df30,原版即为简单返回／空函数,46542,45888,1
function_41df40,原版即为简单返回／空函数,46550,45896,1
function_41df50,原版即为简单返回／空函数,46558,45904,1
function_41df60,原版即为简单返回／空函数,46564,45910,1
function_41df70,已修改／替换的非空实现,46570,45916,3
function_41e0c0,已修改／替换的非空实现,46708,46054,1
function_41e190,保留原反编译函数体,46735,46081,1
function_41e1e0,保留原反编译函数体,46755,46101,1
function_41e200,保留原反编译函数体,46772,46118,1
function_41e260,未找到同名入口，待核对替代,46791,,0
function_48ce00,已修改／替换的非空实现,46794,181043,1
function_41e2c0,未找到同名入口，待核对替代,46805,,0
function_41e320,保留原反编译函数体,46820,46143,1
function_41e390,已修改／替换的非空实现,46838,46161,1
function_41e790,已修改／替换的非空实现,47036,46359,1
function_41ea50,保留原反编译函数体,47087,46410,1
function_41eca0,保留原反编译函数体,47275,46598,1
function_41eed0,保留原反编译函数体,47373,46696,1
function_41ef20,保留原反编译函数体,47398,46721,1
function_41ef50,保留原反编译函数体,47414,46737,1
function_41efb0,已修改／替换的非空实现,47477,46800,1
function_41eff0,保留原反编译函数体,47493,46829,2
function_41f580,保留原反编译函数体,47636,46972,1
function_41f800,保留原反编译函数体,47765,47101,1
function_41f990,保留原反编译函数体,47908,47244,1
function_41fbd0,保留原反编译函数体,48183,47519,1
function_41fe90,原版即为简单返回／空函数,48313,47649,1
function_41fea0,已修改／替换的非空实现,48319,47655,1
function_41fef0,原版即为简单返回／空函数,48336,47672,1
function_41ff00,原版即为简单返回／空函数,48342,47678,1
function_41ff10,保留原反编译函数体,48348,47684,1
function_41ffe0,保留原反编译函数体,48371,47707,1
function_4200e0,保留原反编译函数体,48398,47734,1
function_4204f0,保留原反编译函数体,48769,48105,1
function_420530,保留原反编译函数体,48787,48123,1
function_4205b0,保留原反编译函数体,48817,48153,1
function_4206d0,保留原反编译函数体,48876,48212,1
function_420740,保留原反编译函数体,48908,48244,1
function_4207c0,保留原反编译函数体,48924,48260,1
function_4207e0,原版即为简单返回／空函数,48932,48268,1
function_4207f0,保留原反编译函数体,48940,48276,1
function_420830,保留原反编译函数体,48960,48296,1
function_420900,保留原反编译函数体,49004,48340,1
function_420980,保留原反编译函数体,49039,48375,1
function_4209b0,保留原反编译函数体,49053,48389,1
function_420a10,保留原反编译函数体,49081,48417,1
function_420a30,保留原反编译函数体,49092,48428,1
function_420a80,保留原反编译函数体,49117,48453,1
function_420a90,保留原反编译函数体,49126,48462,1
function_420b20,保留原反编译函数体,49150,48486,1
function_420b90,保留原反编译函数体,49172,48508,1
function_420dc0,保留原反编译函数体,49321,48657,1
function_420e40,保留原反编译函数体,49332,48668,1
function_420ec0,保留原反编译函数体,49343,48679,1
function_420f40,保留原反编译函数体,49354,48690,1
function_420fc0,保留原反编译函数体,49365,48701,1
function_4211d0,保留原反编译函数体,49638,48974,1
function_4213d0,保留原反编译函数体,49791,49127,1
function_421440,保留原反编译函数体,49800,49136,1
function_421495,原版即为简单返回／空函数,49819,49155,1
function_4214a0,保留原反编译函数体,49825,49161,1
function_4215af,保留原反编译函数体,49887,49223,1
function_4216a0,保留原反编译函数体,50048,49384,1
function_421860,已修改／替换的非空实现,50084,49420,1
function_421dc0,保留原反编译函数体,50478,49814,1
function_421e40,保留原反编译函数体,50529,49865,1
function_4220c0,保留原反编译函数体,50718,50054,1
function_422130,保留原反编译函数体,50807,50143,1
function_422190,已修改／替换的非空实现,50892,50228,1
function_422410,保留原反编译函数体,51231,50567,1
function_4224b0,保留原反编译函数体,51290,50626,1
function_422500,保留原反编译函数体,51324,50660,1
function_422550,保留原反编译函数体,51343,50679,1
function_422690,保留原反编译函数体,51389,50725,1
function_4227d0,保留原反编译函数体,51435,50771,1
function_422910,保留原反编译函数体,51481,50817,1
function_422a60,保留原反编译函数体,51527,50863,1
function_422b40,保留原反编译函数体,51547,50883,1
function_422c20,保留原反编译函数体,51567,50903,1
function_422d00,保留原反编译函数体,51587,50923,1
function_422de0,保留原反编译函数体,51607,50943,1
function_422ec0,保留原反编译函数体,51627,50963,1
function_422fc0,保留原反编译函数体,51647,50983,1
function_4230a0,保留原反编译函数体,51681,51017,1
function_4231e0,保留原反编译函数体,51790,51126,1
function_423350,保留原反编译函数体,51935,51271,1
function_423430,保留原反编译函数体,52010,51346,1
function_423560,保留原反编译函数体,52092,51428,1
function_423620,保留原反编译函数体,52132,51468,1
function_423640,已修改／替换的非空实现,52142,51478,1
function_4236d4,原版即为简单返回／空函数,52163,51499,1
function_4236dc,保留原反编译函数体,52169,51505,1
function_423700,保留原反编译函数体,52179,51515,1
function_423757,保留原反编译函数体,52190,51526,1
function_42376a,保留原反编译函数体,52199,51535,1
function_423790,保留原反编译函数体,52209,51545,1
function_4237b0,保留原反编译函数体,52216,51552,1
function_423990,保留原反编译函数体,52478,51814,1
function_423be0,保留原反编译函数体,52748,52084,1
function_423cf0,保留原反编译函数体,52796,52132,1
function_423d60,保留原反编译函数体,52813,52149,1
function_423dd0,保留原反编译函数体,52829,52165,1
function_423e70,保留原反编译函数体,52846,52182,1
function_423f00,保留原反编译函数体,52867,52203,1
function_423f50,保留原反编译函数体,52881,52217,1
function_423f90,原版即为简单返回／空函数,52889,52225,1
function_423fd0,保留原反编译函数体,52895,52231,1
function_424060,保留原反编译函数体,52916,52252,1
function_4240f0,保留原反编译函数体,52937,52273,1
function_424180,保留原反编译函数体,52958,52294,1
function_4241f9,保留原反编译函数体,52979,52315,1
function_424280,保留原反编译函数体,52996,52332,1
function_424320,保留原反编译函数体,53015,52351,1
function_424350,保留原反编译函数体,53047,52383,1
function_424430,保留原反编译函数体,53076,52412,1
function_4247f0,保留原反编译函数体,53085,52421,2
function_424f60,保留原反编译函数体,53103,52439,2
function_424640,保留原反编译函数体,53138,52474,1
function_4248e0,保留原反编译函数体,53145,52481,2
function_424720,保留原反编译函数体,53158,52494,1
function_4249d0,保留原反编译函数体,53301,52637,1
function_424bb0,保留原反编译函数体,53383,52719,1
function_424d60,保留原反编译函数体,53454,52790,1
function_424da0,保留原反编译函数体,53474,52810,1
function_425030,保留原反编译函数体,53631,52967,1
function_4250e0,保留原反编译函数体,53663,52999,1
function_4252d0,原版即为简单返回／空函数,53734,53070,1
function_4252e0,保留原反编译函数体,53740,53076,1
function_4252f0,原版即为简单返回／空函数,53747,53083,1
function_425300,保留原反编译函数体,53755,53091,1
function_425320,保留原反编译函数体,53770,53106,1
function_425350,已修改／替换的非空实现,53789,53125,1
function_4253d0,保留原反编译函数体,53801,53137,1
function_425420,保留原反编译函数体,53827,53163,1
function_425510,保留原反编译函数体,53915,53251,1
function_4255e0,保留原反编译函数体,53988,53324,1
function_4258a0,原版即为简单返回／空函数,54118,53454,1
function_4258b0,已修改／替换的非空实现,54124,53460,1
function_425900,原版即为简单返回／空函数,54141,53477,1
function_425910,保留原反编译函数体,54147,53483,1
function_4259e0,保留原反编译函数体,54176,53512,1
function_425ae0,保留原反编译函数体,54201,53537,1
function_425ef0,保留原反编译函数体,54572,53908,1
function_426090,保留原反编译函数体,54608,53944,2
function_425fd0,保留原反编译函数体,54617,53953,1
function_426030,保留原反编译函数体,54667,54003,1
