function,category,original_line,current_line,cpp_locations
function_408430,modified_nonempty_body,18689,17259,
function_408530,unchanged_decompiled_body,18787,17357,
function_408550,unchanged_decompiled_body,18796,17366,
function_408590,unchanged_decompiled_body,18816,17386,
function_408600,unchanged_decompiled_body,18846,17416,
function_408650,modified_nonempty_body,18866,17436,
function_4086e0,modified_nonempty_body,18884,17467,
function_4087b0,modified_nonempty_body,18903,17498,
function_4087e0,modified_nonempty_body,18917,17512,
function_408800,modified_nonempty_body,18928,17534,
function_408830,modified_nonempty_body,18944,17550,
function_408850,modified_nonempty_body,18953,17559,
function_408860,modified_nonempty_body,18960,17566,
function_408870,unchanged_decompiled_body,18967,17573,
function_408930,modified_nonempty_body,19002,17608,
function_4089c0,modified_nonempty_body,19026,17633,
function_408b10,unchanged_decompiled_body,19131,17667,
function_408b30,modified_nonempty_body,19138,17674,
function_408bf0,modified_nonempty_body,19164,17720,
function_408c80,modified_nonempty_body,19183,17731,
function_408d00,modified_nonempty_body,19256,17768,
function_408e60,modified_nonempty_body,19285,17811,
function_408e80,modified_nonempty_body,19292,17816,
function_408eb0,modified_nonempty_body,19309,17822,
function_409030,original_short_body,19376,17828,
function_4090a0,unchanged_decompiled_body,19382,17834,
function_4090d0,unchanged_decompiled_body,19398,17850,
function_409130,unchanged_decompiled_body,19416,17868,
function_4093b0,unchanged_decompiled_body,19518,17970,
function_4093f0,unchanged_decompiled_body,19531,17983,
function_409450,unchanged_decompiled_body,19555,18007,
function_409480,unchanged_decompiled_body,19576,18028,
function_4094b0,unchanged_decompiled_body,19608,18060,
function_4094e0,unchanged_decompiled_body,19642,18094,
function_409540,unchanged_decompiled_body,19667,18119,
function_409620,unchanged_decompiled_body,19735,18187,
function_4096d0,pr4_disconnected_removal,19765,,
function_409840,pr4_disconnected_removal,19868,,
function_4098a0,unchanged_decompiled_body,19898,18223,
function_409930,unchanged_decompiled_body,19954,18279,
function_4099c0,pr4_disconnected_removal,19996,,
function_409da0,pr4_disconnected_removal,20216,,
function_40a0f0,modified_nonempty_body,20528,20051,
function_40a3d0,modified_nonempty_body,20713,20061,
function_40a460,modified_nonempty_body,20733,20116,
function_40a5d0,unchanged_decompiled_body,20886,20151,
function_40a5f0,modified_nonempty_body,20893,20158,
function_40a6c0,pr4_disconnected_removal,20957,,
function_40a7f0,modified_nonempty_body,21009,20225,
function_40a890,pr4_disconnected_removal,21049,,
function_40a8d0,modified_nonempty_body,21064,20268,
function_40a950,modified_nonempty_body,21099,20303,
function_40a9a0,modified_nonempty_body,21118,20322,
function_40a9f0,modified_nonempty_body,21137,20341,
function_40aaa0,modified_nonempty_body,21198,20352,
function_40aac0,modified_nonempty_body,21210,20367,
function_40aae0,modified_nonempty_body,21221,20392,
function_40adb0,modified_nonempty_body,21545,20404,
function_40ae70,modified_nonempty_body,21592,20451,
function_40af70,unchanged_decompiled_body,21712,20571,
function_40af80,unchanged_decompiled_body,21722,20581,
function_40afb0,unchanged_decompiled_body,21735,20594,
function_40afe0,modified_nonempty_body,21750,20609,
function_40b160,modified_nonempty_body,21859,20718,
function_40b210,modified_nonempty_body,21921,20780,
function_40b2c0,unchanged_decompiled_body,21964,20823,
function_40b2d0,unchanged_decompiled_body,21976,20835,
function_40b3a0,modified_nonempty_body,21997,20856,
function_40b520,modified_nonempty_body,22123,20864,
function_40b6f0,unchanged_decompiled_body,22303,20869,
function_40b760,pr4_disconnected_removal,22387,,
function_411b90,pr4_disconnected_removal,22403,,
function_40b840,unchanged_decompiled_body,22435,20956,
function_40b8a0,modified_nonempty_body,22460,20981,
function_40b9a0,unchanged_decompiled_body,22589,20987,
function_40ba20,modified_nonempty_body,22638,21036,
function_40bb70,modified_nonempty_body,22715,21113,
function_40bbf0,unchanged_decompiled_body,22749,21147,
function_40bc00,modified_nonempty_body,22759,21157,
function_40bd10,modified_nonempty_body,22835,21233,
function_40bd90,unchanged_decompiled_body,22869,21267,
function_40bda0,unchanged_decompiled_body,22877,21275,
function_40bdf0,unchanged_decompiled_body,22919,21317,
function_40be40,unchanged_decompiled_body,22963,21361,
function_40be70,unchanged_decompiled_body,22976,21374,
function_40bea0,unchanged_decompiled_body,22991,21389,
function_40bed0,unchanged_decompiled_body,23004,21402,
function_40bf00,unchanged_decompiled_body,23017,21415,
function_40c010,unchanged_decompiled_body,23075,21473,
function_40c2e0,unchanged_decompiled_body,23283,21681,
function_4429b0,original_short_body,23286,21684,
function_40c370,unchanged_decompiled_body,23296,21694,
function_40c410,modified_nonempty_body,23326,21724,
function_40c4b0,unchanged_decompiled_body,23347,21745,
function_40c5f0,unchanged_decompiled_body,23412,21810,
function_40c670,original_short_body,23452,21850,
function_40c6d0,unchanged_decompiled_body,23460,21858,
function_40c790,unchanged_decompiled_body,23528,21926,
function_40c870,unchanged_decompiled_body,23610,22008,
function_40c8a0,unchanged_decompiled_body,23623,22021,
function_40c900,unchanged_decompiled_body,23647,22045,
function_40ca50,unchanged_decompiled_body,23754,22152,
function_40cba0,modified_nonempty_body,23861,22259,
function_40cc80,unchanged_decompiled_body,23942,22340,
function_40ccc0,unchanged_decompiled_body,23957,22355,
function_40cdd0,original_short_body,24010,22408,
function_40ce60,unchanged_decompiled_body,24016,22414,
function_40d0a0,unchanged_decompiled_body,24142,22540,
function_40d1e0,unchanged_decompiled_body,24256,22654,
function_40d240,unchanged_decompiled_body,24290,22688,
function_40d2f0,unchanged_decompiled_body,24341,22739,
function_40d330,unchanged_decompiled_body,24372,22770,
function_40d400,unchanged_decompiled_body,24411,22809,
function_40d500,unchanged_decompiled_body,24536,22934,
function_40d520,unchanged_decompiled_body,24553,22951,
function_40d560,unchanged_decompiled_body,24571,22969,
function_40d590,unchanged_decompiled_body,24581,22979,
function_40d5b0,unchanged_decompiled_body,24590,22988,
function_40d5e0,modified_nonempty_body,24608,23006,
function_40d790,modified_nonempty_body,24690,23088,
function_40d940,modified_nonempty_body,24824,23263,
function_40da60,modified_nonempty_body,24892,23364,
function_40db30,modified_nonempty_body,24943,23427,
function_40dbe0,modified_nonempty_body,25084,23466,
function_40df60,modified_nonempty_body,25365,23471,
function_40e130,modified_nonempty_body,25645,23923,
function_40e220,modified_nonempty_body,25749,23965,
function_40e2b0,modified_nonempty_body,25789,23996,
function_40e2d0,modified_nonempty_body,25801,24011,
function_40e2f0,unchanged_decompiled_body,25813,24026,
function_40e320,modified_nonempty_body,25825,24038,
function_40e3f0,unchanged_decompiled_body,26032,24093,
function_40e460,modified_nonempty_body,26068,24129,
function_40e540,modified_nonempty_body,26128,24191,
function_40e590,modified_nonempty_body,26150,24204,
function_40e5d0,modified_nonempty_body,26161,24215,
function_40e630,modified_nonempty_body,26181,24236,
function_40e850,modified_nonempty_body,26313,24385,
function_40eae0,modified_nonempty_body,26434,24508,
function_40ebf0,unchanged_decompiled_body,26479,24553,
function_40ec30,unchanged_decompiled_body,26494,24568,
function_40ec70,unchanged_decompiled_body,26511,24585,
function_40ed40,unchanged_decompiled_body,26563,24637,
function_40ee30,unchanged_decompiled_body,26674,24748,
function_40efd0,unchanged_decompiled_body,26806,24880,
function_40f130,unchanged_decompiled_body,26867,24941,
function_40f1c0,modified_nonempty_body,26936,25010,
function_40f2e0,unchanged_decompiled_body,27015,25089,
function_40f370,modified_nonempty_body,27095,25169,
function_40f5e0,modified_nonempty_body,27154,25228,
function_40f790,modified_nonempty_body,27182,25256,
function_40fe30,unchanged_decompiled_body,27508,25582,
function_40ffb0,unchanged_decompiled_body,27648,25722,
function_4100c0,unchanged_decompiled_body,27879,25953,
function_4100f0,modified_nonempty_body,27900,25974,
function_410110,unchanged_decompiled_body,27919,25993,
function_410160,unchanged_decompiled_body,27941,26015,
function_410190,unchanged_decompiled_body,27949,26023,
function_4101a0,unchanged_decompiled_body,27956,26030,
function_4101e0,pr4_disconnected_removal,27967,,
function_410230,unchanged_decompiled_body,27985,26044,
function_410260,unchanged_decompiled_body,28006,26065,
function_410270,modified_nonempty_body,28015,26074,
function_4103b0,modified_nonempty_body,28061,26120,
function_410480,unchanged_decompiled_body,28084,26143,
function_410500,modified_nonempty_body,28104,26261,
function_410750,modified_nonempty_body,28212,26352,
function_4109a0,unchanged_decompiled_body,28308,26385,
function_4109d0,modified_nonempty_body,28327,26405,
function_410b90,modified_nonempty_body,28460,26448,
function_410c00,modified_nonempty_body,28498,26490,
function_410c80,unchanged_decompiled_body,28530,26529,
function_410cb0,unchanged_decompiled_body,28547,26546,
function_410d90,unchanged_decompiled_body,28620,26619,
function_410e00,unchanged_decompiled_body,28654,26653,
function_410e80,unchanged_decompiled_body,28684,26683,
function_410ef0,unchanged_decompiled_body,28756,26755,
function_411000,unchanged_decompiled_body,28800,26799,
function_411040,unchanged_decompiled_body,28842,26841,
function_411100,modified_nonempty_body,28987,26986,
function_411390,unchanged_decompiled_body,29379,27378,
function_4113f0,unchanged_decompiled_body,29413,27412,
function_411450,unchanged_decompiled_body,29432,27431,
function_411520,unchanged_decompiled_body,29513,27512,
function_411720,pr4_disconnected_removal,29793,,
function_411870,unchanged_decompiled_body,29934,27795,
function_411930,pr4_disconnected_removal,30059,,
function_411980,unchanged_decompiled_body,30076,27925,
function_4119a0,unchanged_decompiled_body,30088,27937,
function_4119e0,unchanged_decompiled_body,30108,27957,
function_411a10,unchanged_decompiled_body,30125,27974,
function_411ff0,original_short_body,30128,27977,
function_411aa0,pr4_disconnected_removal,30138,,
function_411d10,unchanged_decompiled_body,30322,27993,
function_411d30,unchanged_decompiled_body,30335,28006,
function_411d80,modified_nonempty_body,30349,28020,
function_411f90,unchanged_decompiled_body,30423,28148,
function_412060,unchanged_decompiled_body,30461,28186,
function_4120c0,unchanged_decompiled_body,30474,28199,
function_4120d0,pr4_disconnected_removal,30481,,
function_412210,original_short_body,30560,28209,
function_412240,pr4_disconnected_removal,30566,,
function_412350,unchanged_decompiled_body,30729,28218,
function_4123a0,unchanged_decompiled_body,30739,28228,
function_4123c0,original_short_body,30746,28235,
function_4123e0,modified_nonempty_body,30752,28241,
function_4125d0,original_short_body,30782,28273,
function_4125e0,modified_nonempty_body,30788,28279,
function_412610,unchanged_decompiled_body,30799,28290,
function_412660,unchanged_decompiled_body,30829,28320,
function_412680,unchanged_decompiled_body,30842,28333,
function_412720,unchanged_decompiled_body,30879,28370,
function_4127b0,unchanged_decompiled_body,30911,28402,
function_412890,modified_nonempty_body,30934,28425,
function_412ad0,modified_nonempty_body,31094,28622,
function_412b80,modified_nonempty_body,31216,28791,
function_412c10,modified_nonempty_body,31247,28835,
function_412ca0,modified_nonempty_body,31290,28867,
function_412d30,unchanged_decompiled_body,31302,28885,
function_412da0,unchanged_decompiled_body,31316,28899,
function_412ef0,unchanged_decompiled_body,31374,28957,
function_413000,unchanged_decompiled_body,31433,29016,
function_4130a0,unchanged_decompiled_body,31508,29091,
function_4131b0,unchanged_decompiled_body,31580,29163,
function_4131e0,unchanged_decompiled_body,31598,23928,
function_413470,unchanged_decompiled_body,31761,29344,
function_4134e0,unchanged_decompiled_body,31785,29368,
function_413500,modified_nonempty_body,31799,29382,
function_413f18,pr4_disconnected_removal,32552,,
function_414010,modified_nonempty_body,32582,30142,
function_4141e0,unchanged_decompiled_body,32620,30209,
function_4145b0,modified_nonempty_body,33409,30998,
function_4146a0,modified_nonempty_body,33438,31029,
function_414850,modified_nonempty_body,33464,31057,
function_414930,modified_nonempty_body,33479,31074,
function_414a30,unchanged_decompiled_body,33494,31091,
function_414ad0,unchanged_decompiled_body,33527,31124,
function_414b80,unchanged_decompiled_body,33572,31169,
function_414c10,unchanged_decompiled_body,33621,31218,
function_414c70,unchanged_decompiled_body,33661,31258,
function_414cb0,unchanged_decompiled_body,33676,31273,
function_414d60,original_short_body,33712,31309,
function_414d80,unchanged_decompiled_body,33720,31317,
function_414db0,original_short_body,33751,31348,
function_414dd0,unchanged_decompiled_body,33759,31356,
function_414e00,unchanged_decompiled_body,33790,31387,
function_414e10,unchanged_decompiled_body,33799,31396,
function_414e40,unchanged_decompiled_body,33808,31405,
function_414e50,unchanged_decompiled_body,33817,31414,
function_414e80,unchanged_decompiled_body,33826,31423,
function_414ed0,unchanged_decompiled_body,33852,31449,
function_414fa0,unchanged_decompiled_body,33927,31524,
function_414fe0,unchanged_decompiled_body,33946,31543,
function_415070,unchanged_decompiled_body,33986,31583,
function_4150a0,original_short_body,33999,31596,
function_4150b0,unchanged_decompiled_body,34007,31604,
function_4150e0,unchanged_decompiled_body,34022,31619,
function_415110,unchanged_decompiled_body,34034,31631,
function_415130,unchanged_decompiled_body,34048,31645,
function_415190,unchanged_decompiled_body,34065,31662,
function_4151a0,unchanged_decompiled_body,34073,31670,
function_4151d0,unchanged_decompiled_body,34088,31685,
function_4151e0,unchanged_decompiled_body,34094,31691,
function_4151f0,unchanged_decompiled_body,34102,31699,
function_415220,unchanged_decompiled_body,34118,31715,
function_415230,unchanged_decompiled_body,34126,31723,
function_4152a0,unchanged_decompiled_body,34143,31740,
function_415350,modified_nonempty_body,34176,31773,
function_48a6f0,unchanged_decompiled_body,34180,31777,src/squirrel/squirrel_legacy_api.cpp:104
function_4153e0,unchanged_decompiled_body,34206,31803,
function_415420,unchanged_decompiled_body,34220,31817,
function_415480,unchanged_decompiled_body,34247,31844,
function_415550,unchanged_decompiled_body,34281,31878,src/squirrel/act_binding.cpp:494;src/squirrel/sqrat_object_bridge.cpp:239
function_4155d0,unchanged_decompiled_body,34298,31903,
function_4156d0,unchanged_decompiled_body,34332,31937,
function_415750,unchanged_decompiled_body,34353,31958,
function_415790,unchanged_decompiled_body,34370,31975,
function_415810,cpp_address_replacement,34395,,src/squirrel/sqrat_object_bridge.cpp:259
function_415870,unchanged_decompiled_body,34406,32005,
function_4158e0,unchanged_decompiled_body,34420,32019,
function_4159a0,unchanged_decompiled_body,34459,32058,
function_4159d0,unchanged_decompiled_body,34479,32078,
function_4159f0,unchanged_decompiled_body,34494,32093,
function_415b00,unchanged_decompiled_body,34533,32132,
function_48afc0,original_short_body,34540,32139,src/squirrel/squirrel_legacy_api.cpp:208
function_415b50,original_short_body,34550,32149,
function_415b80,unchanged_decompiled_body,34558,32157,
function_415c50,unchanged_decompiled_body,34592,32191,
function_415e20,modified_nonempty_body,34945,32544,
function_415ea0,modified_nonempty_body,34955,32554,
function_415f60,modified_nonempty_body,34982,32581,
function_415fd0,unchanged_decompiled_body,35004,32603,
function_416427,original_short_body,35253,32852,
function_41642d,original_short_body,35259,32858,
function_416440,unchanged_decompiled_body,35267,32866,
